<Sentence id='1'>
1	eka	QC	<fs af='eka,num,any,any,,any,,' drel='nmod__adj:axAlawa' name='eka' chunkType='child:NP' posn='10'>
2	sWAnIya	JJ	<fs af='sWAnIya,adj,any,any,,o,,' drel='nmod__adj:axAlawa' name='sWAnIya' chunkType='child:NP' posn='20'>
3	axAlawa	NN	<fs af='axAlawa,n,f,sg,3,o,0_ne,0' drel='k1:kara' vpos='vib_4' name='axAlawa' chunkId='NP' chunkType='head:NP' posn='30'>
4	ne	PSP	<fs af='ne,psp,,,,,,' drel='lwg__psp:axAlawa' name='ne' chunkType='child:NP' posn='40'>
5	bqhaspawivAra	NNP	<fs af='bqhaspawivAra,n,m,sg,3,o,0_ko,0' drel='k7t:kara' vpos='vib_2' name='bqhaspawivAra' chunkId='NP2' chunkType='head:NP2' posn='50'>
6	ko	PSP	<fs af='ko,psp,,,,,,' drel='lwg__psp:bqhaspawivAra' name='ko' chunkType='child:NP2' posn='60'>
7	keMxrIya	NNPC	<fs af='keMxrIya,adj,any,any,,o,,' drel='pof__cn:maMwrI' name='keMxrIya' chunkType='child:NP3' posn='180'>
8	mAnava	NNPC	<fs af='mAnava,n,m,sg,3,d,0,0' drel='pof__cn:maMwrI' name='mAnava' chunkType='child:NP3' posn='80'>
9	saMsAXana	NNPC	<fs af='saMsAXana,n,m,sg,3,d,0,0' drel='pof__cn:maMwrI' name='saMsAXana' chunkType='child:NP3' posn='90'>
10	vikAsa	NNPC	<fs af='vikAsa,n,m,sg,3,d,0,0' drel='pof__cn:maMwrI' name='vikAsa' chunkType='child:NP3' posn='100'>
11	maMwrI	NNP	<fs af='maMwrI,n,m,sg,3,d,0,0' drel='nmod__adj:siMha' name='maMwrI' chunkType='child:NP3' posn='110'>
12	arjuna	NNPC	<fs af='arjuna,n,m,sg,3,d,0,0' drel='pof__cn:siMha' name='arjuna' chunkType='child:NP3' posn='120'>
13	siMha	NNP	<fs af='siMha,n,any,sg,3,o,0_ke_KilAPa,0' drel='vmod:kara' vpos='vib_vib_8_9' name='siMha' chunkId='NP3' chunkType='head:NP3' posn='130'>
14	ke	PSP	<fs af='ke,psp,,,,,,' drel='lwg__psp:siMha' name='ke' chunkType='child:NP3' posn='140'>
15	KilAPZa	PSP	<fs af='KilAPa,psp,,,,,,' drel='lwg__psp:siMha' name='KilAPZa' chunkType='child:NP3' posn='150'>
16	xAyara	JJ	<fs af='xAyara,adj,any,any,,o,,' drel='nmod:yAcikA' name='xAyara' chunkId='JJP' chunkType='head:JJP' posn='160'>
17	mAnahAni	NN	<fs af='mAnahAni,n,f,sg,3,o,0_kA,0' drel='r6:yAcikA' vpos='vib_2' name='mAnahAni' chunkId='NP4' chunkType='head:NP4' posn='170'>
18	kI	PSP	<fs af='kA,psp,f,sg,,o,,' drel='lwg__psp:mAnahAni' name='kI' chunkType='child:NP4' posn='180'>
19	yAcikA	NN	<fs af='yAcikA,n,f,sg,3,o,0_ko,0' drel='k2:kara' vpos='vib_2' name='yAcikA' chunkId='NP5' chunkType='head:NP5' posn='190'>
20	ko	PSP	<fs af='ko,psp,,,,,,' drel='lwg__psp:yAcikA' name='ko2' chunkType='child:NP5' posn='200'>
21	raxxa	JJ	<fs af='raxxa,adj,any,any,,,,' drel='pof:kara' name='raxxa' chunkId='JJP2' chunkType='head:JJP2' posn='210'>
22	kara	VM	<fs af='kara,v,any,sg,any,,0_xe+yA,0' vpos='tam_2' name='kara' chunkId='VGF' chunkType='head:VGF' stype='declarative' voicetype='active' posn='220'>
23	xiyA	VAUX	<fs af='xe,v,m,sg,any,,yA,yA' drel='lwg__vaux:kara' name='xiyA' chunkType='child:VGF' posn='230'>
24	.	SYM	<fs af='.,punc,,,,,,' drel='rsym:kara' name='.' chunkId='BLK' chunkType='head:BLK' posn='240'>
</Sentence>

<Sentence id='2'>
1	yAcikA	NN	<fs af='yAcikA,n,f,sg,3,d,0,0' drel='k2:kI2' name='yAcikA' chunkId='NP' chunkType='head:NP' posn='10'>
2	15	NNPC	<fs af='15,n,any,sg,3,d,0,0' drel='pof__cn:siwaMbara' name='15' chunkType='child:NP2' posn='20'>
3	siwaMbara	NNP	<fs af='siwaMbara,n,m,sg,3,o,0_ko,0' drel='k7t:kI2' vpos='vib_3' name='siwaMbara' chunkId='NP2' chunkType='head:NP2' posn='30'>
4	ko	PSP	<fs af='ko,psp,,,,,,' drel='lwg__psp:siwaMbara' name='ko' chunkType='child:NP2' posn='40'>
5	Araesaesa	NNP	<fs af='Araesaesa,n,m,sg,3,o,0_kA,0' drel='r6:ikAI' vpos='vib_2' name='Araesaesa' chunkId='NP3' chunkType='head:NP3' posn='50'>
6	kI	PSP	<fs af='kA,psp,f,sg,,o,,' drel='lwg__psp:Araesaesa' name='kI' chunkType='child:NP3' posn='60'>
7	wamilanAdu	NNC	<fs af='wamilanAdu,n,m,sg,3,d,0,0' drel='pof__cn:ikAI' name='wamilanAdu' chunkType='child:NP4' posn='70'>
8	ikAI	NN	<fs af='ikAI,n,f,sg,3,o,0_kA,0' drel='r6:aXyakRa' vpos='vib_3' name='ikAI' chunkId='NP4' chunkType='head:NP4' posn='80'>
9	ke	PSP	<fs af='kA,psp,m,sg,,o,,' drel='lwg__psp:ikAI' name='ke' chunkType='child:NP4' posn='90'>
10	aXyakRa	NN	<fs af='aXyakRa,n,m,sg,3,o,0,0' drel='nmod:SaMkara' name='aXyakRa' chunkId='NP5' chunkType='head:NP5' posn='100'>
