<Sentence id='1'>
1	वोल्कर	NNPC	<fs af='वोल्कर,n,any,sg,3,d,0,0' drel='pof__cn:मामले' name='वोल्कर' chunkType='child:NP' posn='10'>
2	मामले	NNP	<fs af='मामला,n,m,sg,3,o,0_में,0' drel='k7:किए' vpos='vib_3' name='मामले' chunkId='NP' chunkType='head:NP' posn='20'>
3	में	PSP	<fs af='में,psp,,,,,,' drel='lwg__psp:मामले' name='में' chunkType='child:NP' posn='30'>
4	जांच	NN	<fs af='जांच,n,f,sg,3,o,0_के_लिए,0' drel='rt:किए' vpos='vib_2_3' name='जांच' chunkId='NP2' chunkType='head:NP2' posn='40'>
5	के	PSP	<fs af='के,psp,,,,,,' drel='lwg__psp:जांच' name='के' chunkType='child:NP2' posn='50'>
6	लिए	PSP	<fs af='लिए,psp,,,,,,' drel='lwg__psp:जांच' name='लिए' chunkType='child:NP2' posn='60'>
7	संयुक्त	NNPC	<fs af='संयुक्त,adj,any,any,,d,,' drel='pof__cn:समिति' name='संयुक्त' chunkType='child:NP3' posn='130'>
8	संसदीय	NNPC	<fs af='संसदीय,adj,any,any,,d,,' drel='pof__cn:समिति' name='संसदीय' chunkType='child:NP3' posn='130'>
9	समिति	NNP	<fs af='समिति,n,f,sg,3,d,0,0' drel='k2:किए' name='समिति' chunkId='NP3' chunkType='head:NP3' posn='90'>
10	(	SYM	<fs af='(,punc,,,,,,' drel='rsym:जेपीसी' name='(' chunkType='child:NP4' posn='100'>
11	जेपीसी	NNP	<fs af='जेपीसी,n,f,sg,3,d,0,0' drel='rs:समिति' name='जेपीसी' chunkId='NP4' chunkType='head:NP4' posn='110'>
12	)	SYM	<fs af='),punc,,,,,,' drel='rsym:जेपीसी' name=')' chunkType='child:NP4' posn='120'>
13	गठित	JJ	<fs af='गठित,adj,any,any,,,,' drel='pof:किए' name='गठित' chunkId='JJP' chunkType='head:JJP' posn='130'>
14	किए	VM	<fs af='कर,v,any,sg,any,,या_जा+ना_का,yA' drel='r6:राजग' vpos='tam_2_3' name='किए' chunkId='VGNN' chunkType='head:VGNN' posn='140'>
15	जाने	VAUX	<fs af='जा,v,any,any,any,o,ना,nA' drel='lwg__vaux:किए' name='जाने' chunkType='child:VGNN' posn='150'>
16	की	PSP	<fs af='का,psp,f,sg,,o,,' drel='lwg__psp:किए' name='की' chunkType='child:VGNN' posn='160'>
17	राजग	NNP	<fs af='राजग,n,m,sg,3,o,0_का,0' drel='r6:मांग' vpos='vib_2' name='राजग' chunkId='NP5' chunkType='head:NP5' posn='170'>
18	की	PSP	<fs af='का,psp,f,sg,,o,,' drel='lwg__psp:राजग' name='की2' chunkType='child:NP5' posn='180'>
19	मांग	NN	<fs af='मांग,n,f,sg,3,o,0_को,0' drel='k2:करते' vpos='vib_2' name='मांग' chunkId='NP6' chunkType='head:NP6' posn='190'>
20	को	PSP	<fs af='को,psp,,,,,,' drel='lwg__psp:मांग' name='को' chunkType='child:NP6' posn='200'>
21	खारिज	JJ	<fs af='खारिज,adj,any,any,,,,' drel='pof:करते' name='खारिज' chunkId='JJP2' chunkType='head:JJP2' posn='210'>
22	करते	VM	<fs af='कर,v,m,sg,any,,ता_हो+या,wA' drel='vmod:कहा' vpos='tam_2' name='करते' chunkId='VGNF' chunkType='head:VGNF' posn='220'>
23	हुए	VAUX	<fs af='हो,v,m,sg,any,,या,yA' drel='lwg__vaux:करते' name='हुए' chunkType='child:VGNF' posn='230'>
