<Sentence id='1'>
1	प्राचीनकाल	NN	<fs af='प्राचीनकाल,n,m,sg,3,o,0_का,0' drel='r6:महाजनपदों' vpos='vib_2' name='प्राचीनकाल' chunkId='NP' chunkType='head:NP' posn='10'>
2	के	PSP	<fs af='का,psp,m,pl,,o,,' drel='lwg__psp:प्राचीनकाल' name='के' chunkType='child:NP' posn='20'>
3	सोलह	QC	<fs af='सोलह,num,any,any,,any,,' drel='nmod__adj:महाजनपदों' name='सोलह' chunkType='child:NP2' posn='30'>
4	महाजनपदों	NN	<fs af='महाजनपद,n,m,pl,3,o,0_में_से,0' drel='nmod:एक' vpos='vib_3_4' name='महाजनपदों' chunkId='NP2' chunkType='head:NP2' posn='40'>
5	में	PSP	<fs af='में,psp,,,,,,' drel='lwg__psp:महाजनपदों' name='में' chunkType='child:NP2' posn='50'>
6	से	PSP	<fs af='से,psp,,,,,,' drel='lwg__psp:महाजनपदों' name='से' chunkType='child:NP2' posn='60'>
7	एक	QC	<fs af='एक,num,any,any,,any,,' drel='nmod:कुशीनारा' name='एक' chunkId='NP3' chunkType='head:NP3' posn='70'>
8	'	SYM	<fs af='SINGLE_QUOTE,punc,,,,,,' drel='rsym:कुशीनारा' chunkType='child:NP4' posn='80'>
9	कुशीनारा	NNP	<fs af='कुशीनारा,n,m,sg,3,d,0,0' drel='k1:रखता' name='कुशीनारा' chunkId='NP4' chunkType='head:NP4' posn='90'>
10	'	SYM	<fs af='SINGLE_QUOTE,punc,,,,,,' drel='rsym:कुशीनारा' name='2' chunkType='child:NP4' posn='100'>
11	(	SYM	<fs af='(,punc,,,,,,' drel='rsym:आज' name='(' chunkType='child:NP5' posn='110'>
12	आज	NN	<fs af='आज,n,m,sg,3,o,0_का,0' drel='r6:कुशीनगर' vpos='vib_3' name='आज' chunkId='NP5' chunkType='head:NP5' posn='120'>
13	का	PSP	<fs af='का,psp,m,sg,,d,,' drel='lwg__psp:आज' name='का' chunkType='child:NP5' posn='130'>
14	कुशीनगर	NNP	<fs af='कुशीनगर,n,m,sg,3,d,0,0' drel='rs:कुशीनारा' name='कुशीनगर' chunkId='NP6' chunkType='head:NP6' posn='140'>
15	)	SYM	<fs af='),punc,,,,,,' drel='rsym:कुशीनगर' name=')' chunkType='child:NP6' posn='150'>
16	अपने	PRP	<fs af='अपना,pn,m,any,any,o,0,0' drel='r6:धर्म' name='अपने' chunkId='NP7' chunkType='head:NP7' posn='160'>
17	प्राचीन	JJ	<fs af='प्राचीन,adj,any,any,,o,,' drel='ccof:NULL' name='प्राचीन' chunkId='JJP' chunkType='head:JJP' posn='170'>
18	,	SYM	<fs af='COMMA,punc,,,,,,' drel='rsym:प्राचीन' name=',' chunkType='child:JJP' posn='180'>
19	NULL	NULL	<fs af='null,unk,,,,,,' drel='nmod:धर्म' name='NULL' chunkId='NULL__CCP' chunkType='head:NULL__CCP' troot='और'>
20	वैभवशाली	JJ	<fs af='वैभवशाली,adj,any,any,,o,,' drel='ccof:NULL' name='वैभवशाली' chunkId='JJP2' chunkType='head:JJP2' posn='190'>
21	,	SYM	<fs af='COMMA,punc,,,,,,' drel='rsym:वैभवशाली' name=',2' chunkType='child:JJP2' posn='200'>
22	धर्म	NN	<fs af='धर्म,n,m,sg,3,o,0,0' drel='ccof:और' name='धर्म' chunkId='NP8' chunkType='head:NP8' posn='210'>
23	और	CC	<fs af='और,avy,,,,,,' drel='rt:रखता' name='और' chunkId='CCP' chunkType='head:CCP' posn='220'>
24	शांति	NN	<fs af='शान्ति,n,f,sg,3,o,0_के_लिए,0' drel='ccof:और' vpos='vib_2_3' name='शांति' chunkId='NP9' chunkType='head:NP9' posn='230'>
25	के	PSP	<fs af='के,psp,,,,,,' drel='lwg__psp:शांति' name='के2' chunkType='child:NP9' posn='240'>
26	लिए	PSP	<fs af='लिए,psp,,,,,,' drel='lwg__psp:शांति' name='लिए' chunkType='child:NP9' posn='250'>
27	विश्‍व	NN	<fs af='विश्व,n,m,sg,3,o,0_का,0' drel='r6:मानचित्र' vpos='vib_2' name='विश्‍व' chunkId='NP10' chunkType='head:NP10' posn='260'>
28	के	PSP	<fs af='का,psp,m,sg,,o,,' drel='lwg__psp:विश्‍व' name='के3' chunkType='child:NP10' posn='270'>
29	धार्मिक	JJ	<fs af='धार्मिक,adj,any,any,,o,,' drel='nmod__adj:मानचित्र' name='धार्मिक' chunkType='child:NP11' posn='280'>
30	मानचित्र	NN	<fs af='मानचित्र,n,m,sg,3,o,0_पर,0' drel='k7:रखता' vpos='vib_3' name='मानचित्र' chunkId='NP11' chunkType='head:NP11' posn='290'>
31	पर	PSP	<fs af='पर,psp,,,,,,' drel='lwg__psp:मानचित्र' name='पर' chunkType='child:NP11' posn='300'>
32	विशिष्‍ट	JJ	<fs af='विशिष्ट,adj,any,any,,d,,' drel='nmod__adj:स्‍थान' name='विशिष्‍ट' chunkType='child:NP12' posn='310'>
33	स्‍थान	NN	<fs af='स्थान,n,m,sg,3,d,0,0' drel='k1s:रखता' name='स्‍थान' chunkId='NP12' chunkType='head:NP12' posn='320'>
34	रखता	VM	<fs af='रख,v,m,sg,3,,ता_है,wA' vpos='tam_2' name='रखता' chunkId='VGF' chunkType='head:VGF' stype='declarative' voicetype='active' posn='330'>
35	है	VAUX	<fs af='है,v,any,sg,3,,है,hE' drel='lwg__vaux:रखता' name='है' chunkType='child:VGF' posn='340'>
36	।	SYM	<fs af='।,punc,,,,,,' drel='rsym:रखता' name='।' chunkId='BLK' chunkType='head:BLK' posn='350'>
</Sentence>

<Sentence id='2'>
1	रामायण	NNPC	<fs af='रामायण,n,m,sg,3,d,0,0' drel='pof__cn:काल' name='रामायण' chunkType='child:NP' posn='10'>
2	काल	NNP	<fs af='काल,n,m,sg,3,o,0_में,0' drel='k7t:चुना' vpos='vib_3' name='काल' chunkId='NP' chunkType='head:NP' posn='20'>
3	में	PSP	<fs af='में,psp,,,,,,' drel='lwg__psp:काल' name='में' chunkType='child:NP' posn='30'>
4	भगवान	NNC	<fs af='भगवान,n,m,sg,3,d,0,0' drel='pof__cn:राम' name='भगवान' chunkType='child:NP2' posn='40'>
5	राम	NNP	<fs af='राम,n,m,sg,3,o,0_का,0' drel='r6:पुत्र' vpos='vib_3' name='राम' chunkId='NP2' chunkType='head:NP2' posn='50'>
6	के	PSP	<fs af='का,psp,m,sg,,o,,' drel='lwg__psp:राम' name='के' chunkType='child:NP2' posn='60'>
7	पुत्र	NN	<fs af='पुत्र,n,m,sg,3,o,0,0' drel='nmod:कुश' name='पुत्र' chunkId='NP3' chunkType='head:NP3' posn='70'>
8	कुश	NNP	<fs af='कुश,n,m,sg,3,o,0_का,0' drel='r6:राजधानी' vpos='vib_2' name='कुश' chunkId='NP4' chunkType='head:NP4' posn='80'>
9	की	PSP	<fs af='का,psp,f,sg,,o,,' drel='lwg__psp:कुश' name='की' chunkType='child:NP4' posn='90'>
10	राजधानी	NN	<fs af='राजधानी,n,f,sg,3,o,0,0' drel='nmod:कुशावती' name='राजधानी' chunkId='NP5' chunkType='head:NP5' posn='100'>
11	कुशावती	NNP	<fs af='कुशावती,n,f,sg,3,o,0_को,0' drel='k2:चुना' vpos='vib_2' name='कुशावती' chunkId='NP6' chunkType='head:NP6' posn='110'>
12	को	PSP	<fs af='को,psp,,,,,,' drel='lwg__psp:कुशावती' name='को' chunkType='child:NP6' posn='120'>
13	483	NNPC	<fs af='483,n,m,sg,3,d,0,0' drel='pof__cn:पूर्व' name='483' chunkType='child:NP7' posn='130'>
14	ईसा	NNPC	<fs af='ईसा,n,m,sg,3,d,0,0' drel='pof__cn:पूर्व' name='ईसा' chunkType='child:NP7' posn='140'>
15	पूर्व	NNP	<fs af='पूर्व,n,m,sg,3,d,0,0' drel='k7t:चुना' name='पूर्व' chunkId='NP7' chunkType='head:NP7' posn='150'>
16	बुद्ध	NNP	<fs af='बुद्ध,n,m,sg,3,o,0_ने,0' drel='k1:चुना' vpos='vib_2' name='बुद्ध' chunkId='NP8' chunkType='head:NP8' posn='160'>
17	ने	PSP	<fs af='ने,psp,,,,,,' drel='lwg__psp:बुद्ध' name='ने' chunkType='child:NP8' posn='170'>
18	अपने	PRP	<fs af='अपना,pn,m,any,any,o,0,0' drel='r6:विश्राम' name='अपने' chunkId='NP9' chunkType='head:NP9' posn='180'>
19	अंतिम	JJ	<fs af='अंतिम,adj,any,any,,o,,' drel='nmod__adj:विश्राम' name='अंतिम' chunkType='child:NP10' posn='190'>
20	विश्राम	NN	<fs af='विश्राम,n,m,sg,3,o,0_के_लिए,0' drel='rt:चुना' vpos='vib_3_4' name='विश्राम' chunkId='NP10' chunkType='head:NP10' posn='200'>
21	के	PSP	<fs af='के,psp,,,,,,' drel='lwg__psp:विश्राम' name='के2' chunkType='child:NP10' posn='210'>
22	लिए	PSP	<fs af='लिए,psp,,,,,,' drel='lwg__psp:विश्राम' name='लिए' chunkType='child:NP10' posn='220'>
23	चुना	VM	<fs af='चुन,v,m,sg,any,,या,yA' name='चुना' chunkId='VGF' chunkType='head:VGF' stype='declarative' voicetype='active' posn='230'>
24	।	SYM	<fs af='।,punc,,,,,,' drel='rsym:चुना' name='।' chunkId='BLK' chunkType='head:BLK' posn='240'>
</Sentence>

<Sentence id='3'>
1	मल्‍लों	NN	<fs af='मल्ला,n,m,pl,3,o,0_का,0' drel='r6:राजधानी' vpos='vib_2' name='मल्‍लों' chunkId='NP' chunkType='head:NP' posn='10'>
2	की	PSP	<fs af='का,psp,f,sg,,d,,' drel='lwg__psp:मल्‍लों' name='की' chunkType='child:NP' posn='20'>
3	राजधानी	NN	<fs af='राजधानी,n,f,sg,3,d,0,0' drel='k1:होने' name='राजधानी' chunkId='NP2' chunkType='head:NP2' posn='30'>
4	होने	VM	<fs af='हो,v,m,any,any,o,ना_के_कारण,nA' drel='rh:था' vpos='tam_2_3' name='होने' chunkId='VGNN' chunkType='head:VGNN' posn='40'>
5	के	PSP	<fs af='के,psp,m,,,o,,' drel='lwg__psp:होने' name='के' chunkType='child:VGNN' posn='50'>
6	कारण	PSP	<fs af='कारण,n,m,,,o,,' drel='lwg__psp:होने' name='कारण' chunkType='child:VGNN' posn='60'>
7	प्राचीनकाल	NN	<fs af='प्राचीनकाल,n,m,sg,3,o,0_में,0' drel='k7t:था' vpos='vib_2' name='प्राचीनकाल' chunkId='NP3' chunkType='head:NP3' posn='70'>
8	में	PSP	<fs af='में,psp,,,,,,' drel='lwg__psp:प्राचीनकाल' name='में' chunkType='child:NP3' posn='80'>
9	इस	DEM	<fs af='यह,pn,any,sg,3,o,,' drel='nmod__adj:स्‍थान' name='इस' chunkType='child:NP4' posn='90'>
10	स्‍थान	NN	<fs af='स्थान,n,m,sg,3,o,0_का,0' drel='r6:महत्‍व' vpos='vib_3' name='स्‍थान' chunkId='NP4' chunkType='head:NP4' posn='100'>
11	का	PSP	<fs af='का,psp,m,sg,,d,,' drel='lwg__psp:स्‍थान' name='का' chunkType='child:NP4' posn='110'>
12	अत्‍यंत	JJ	<fs af='अत्यंत,adj,any,any,,d,,' drel='nmod__adj:महत्‍व' name='अत्‍यंत' chunkType='child:NP5' posn='120'>
13	महत्‍व	NN	<fs af='महत्व,n,m,sg,3,d,0,0' drel='k1:था' name='महत्‍व' chunkId='NP5' chunkType='head:NP5' posn='130'>
14	था	VM	<fs af='था,v,m,sg,any,,था,WA' name='था' chunkId='VGF' chunkType='head:VGF' stype='declarative' voicetype='active' posn='140'>
