<Sentence id='1'>
1	suXA	NNP	<fs af='suXA,n,f,sg,3,d,0,0' drel='spr:-' name='suXA' chunkId='NP' chunkType='head:NP' posn='10'>
2	-	SYM	<fs af='-,punc,,,,,,' name='-' chunkId='BLK' chunkType='head:BLK' posn='20'>
3	mammI	NN	<fs af='mammI,n,f,sg,3,d,0,0' drel='rad:lo' name='mammI' chunkId='NP2' chunkType='head:NP2' posn='30'>
4	Pona	NN	<fs af='Pona,n,m,sg,3,d,0,0' drel='k2:lo' name='Pona' chunkId='NP3' chunkType='head:NP3' posn='40'>
5	lo	VM	<fs af='le,v,any,sg,2,,o,ao' drel='spn:-' name='lo' chunkId='VGF' chunkType='head:VGF' stype='declarative' voicetype='active' posn='50'>
6	.	SYM	<fs af='।,punc,,,,,,' drel='rsym:-' name='.' chunkId='BLK2' chunkType='head:BLK2' posn='60'>
</Sentence>

<Sentence id='2'>
1	jyowi	NNP	<fs af='jyowi,n,f,sg,3,d,0,0' drel='spr:-' name='jyowi' chunkId='NP' chunkType='head:NP' posn='10'>
2	-	SYM	<fs af='-,punc,,,,,,' name='-' chunkId='BLK' chunkType='head:BLK' posn='20'>
3	kisakA	WQ	<fs af='kOna,pn,m,sg,3,o,kA,kA' drel='r6v:hE' name='kisakA' chunkId='NP2' chunkType='head:NP2' posn='30'>
4	hE	VM	<fs af='hE,v,any,sg,3,,hE,hE' drel='spn:-' name='hE' chunkId='VGF' chunkType='head:VGF' stype='interrogative' voicetype='active' posn='40'>
5	?	SYM	<fs af='?,punc,,,,,,' drel='rsym:-' name='?' chunkId='BLK2' chunkType='head:BLK2' posn='50'>
</Sentence>

<Sentence id='3'>
1	suXA	NNP	<fs af='suXA,n,f,sg,3,d,0,0' drel='spr:-' name='suXA' chunkId='NP' chunkType='head:NP' posn='10'>
2	-	SYM	<fs af='-,punc,,,,,,' name='-' chunkId='BLK' chunkType='head:BLK' posn='20'>
3	mAmA	NN	<fs af='mAmA,n,m,sg,3,d,0,0' drel='k1:hEM' name='mAmA' chunkId='NP2' chunkType='head:NP2' posn='30'>
4	hEM	VM	<fs af='hE,v,any,sg,3h,,hE,hE' drel='spn:-' name='hEM' chunkId='VGF' chunkType='head:VGF' stype='declarative' voicetype='active' posn='40'>
5	.	SYM	<fs af='।,punc,,,,,,' drel='rsym:-' name='.' chunkId='BLK2' chunkType='head:BLK2' posn='50'>
</Sentence>

<Sentence id='4'>
