<Sentence id='1'>
1	bItU	NNP	<fs af='bItU,n,m,sg,3,o,0_kA,0' drel='r6:mAM' vpos='vib_2' name='bItU' chunkId='NP' chunkType='head:NP' posn='10'>
2	kI	PSP	<fs af='kA,psp,f,sg,,o,,' drel='lwg__psp:bItU' name='kI' chunkType='child:NP' posn='20'>
3	mAM	NN	<fs af='mAz,n,f,sg,3,o,0_kA,0' drel='r6:ceharA' vpos='vib_2' name='mAM' chunkId='NP2' chunkType='head:NP2' posn='30'>
4	kA	PSP	<fs af='kA,psp,m,sg,,d,,' drel='lwg__psp:mAM' name='kA' chunkType='child:NP2' posn='40'>
5	ceharA	NN	<fs af='ceharA,n,m,sg,3,d,0,0' drel='k1:muraJAyA' name='ceharA' chunkId='NP3' chunkType='head:NP3' posn='50'>
6	muraJAyA	VM	<fs af='muraJA,v,m,sg,any,,yA_ho+yA,yA' vpos='tam_2' name='muraJAyA' chunkId='VGF' chunkType='head:VGF' stype='declarative' voicetype='active' posn='60'>
7	huA	VAUX	<fs af='ho,v,m,sg,any,,yA,yA' drel='lwg__vaux:muraJAyA' name='huA' chunkType='child:VGF' posn='70'>
8	.	SYM	<fs af='।,punc,,,,,,' drel='rsym:muraJAyA' name='.' chunkId='BLK' chunkType='head:BLK' posn='80'>
</Sentence>

<Sentence id='2'>
1	basanwa	NNP	<fs af='basaMwa,n,m,sg,3,o,0_kA,0' drel='r6:mOsama' vpos='vib_2' name='basanwa' chunkId='NP' chunkType='head:NP' posn='10'>
2	ke	PSP	<fs af='kA,psp,m,sg,,o,,' drel='lwg__psp:basanwa' name='ke' chunkType='child:NP' posn='20'>
3	mOsama	NN	<fs af='mOsama,n,m,sg,3,o,0_meM,0' drel='k7:NULL' vpos='vib_2' name='mOsama' chunkId='NP2' chunkType='head:NP2' posn='30'>
4	meM	PSP	<fs af='meM,psp,,,,,,' drel='lwg__psp:mOsama' name='meM' chunkType='child:NP2' posn='40'>
5	pawaJadZa	NN	<fs af='pawaJada,n,m,sg,3,d,0,0' drel='k1:NULL' name='pawaJadZa' chunkId='NP3' chunkType='head:NP3' posn='50'>
6	kyoM	WQ	<fs af='kyoM,pn,,,,,,' drel='adv:NULL' name='kyoM' chunkId='RBP' chunkType='head:RBP' posn='60'>
7	NULL	VM	<fs af='NULL,v,,,,,,' name='NULL' chunkId='NULL__VGF' chunkType='head:NULL__VGF' mtype='gap' troot='है' stype='interrogative' voicetype='active'>
8	?	SYM	<fs af='?,punc,,,,,,' drel='rsym:NULL' name='?' chunkId='BLK' chunkType='head:BLK' posn='70'>
</Sentence>

<Sentence id='3'>
1	jFAneSvarI	NNP	<fs af='jFAneSvarI,n,f,sg,3,d,0,0' drel='spr:-' name='jFAneSvarI' chunkId='NP' chunkType='head:NP' posn='10'>
2	-	SYM	<fs af='-,punc,,,,,,' name='-' chunkId='BLK' chunkType='head:BLK' posn='20'>
3	wumako	PRP	<fs af='wuma,pn,any,sg,2,o,ko,ko' drel='k4a:sUJa' name='wumako' chunkId='NP2' chunkType='head:NP2' posn='30'>
