<Sentence id='1'>
1	लू	NN	<fs af='लू,n,f,sg,3,d,0,0' drel='k1:होने' name='लू' chunkId='NP' chunkType='head:NP' posn='10'>
2	कुछ	QF	<fs af='कुछ,avy,,,,,,' drel='nmod__adj:हल्की' name='कुछ' chunkType='child:JJP' posn='20'>
3	हल्की	JJ	<fs af='हल्का,adj,f,sg,,,,' drel='k1s:होने' name='हल्की' chunkId='JJP' chunkType='head:JJP' posn='30'>
4	होने	VM	<fs af='हो,v,f,sg,any,,ना_लग+या_था,nA' drel='ccof:परन्तु' vpos='tam_2_3' name='होने' chunkId='VGF' chunkType='head:VGF' stype='declarative' voicetype='active' posn='40'>
5	लगी	VAUX	<fs af='लग,v,f,sg,any,,या,yA' drel='lwg__vaux:होने' name='लगी' chunkType='child:VGF' posn='50'>
6	थी	VAUX	<fs af='था,v,f,sg,any,,था,WA' drel='lwg__vaux_cont:लगी' name='थी' chunkType='child:VGF' posn='60'>
7	परन्तु	CC	<fs af='परंतु,avy,,,,,,' name='परन्तु' chunkId='CCP' chunkType='head:CCP' posn='70'>
8	तपन	NN	<fs af='तपन,n,f,sg,3,d,0,0' drel='k1:थी2' name='तपन' chunkId='NP2' chunkType='head:NP2' posn='80'>
9	पूरी	JJ	<fs af='पूरा,adj,f,sg,,d,,' drel='nmod__adj:तरह' name='पूरी' chunkType='child:NP3' posn='90'>
10	तरह	NN	<fs af='तरह,n,f,sg,3,d,0,0' drel='adv:थी2' name='तरह' chunkId='NP3' chunkType='head:NP3' posn='100'>
11	बरकरार	JJ	<fs af='बरकरार,adj,any,any,,,,' drel='k1s:थी2' name='बरकरार' chunkId='JJP2' chunkType='head:JJP2' posn='110'>
12	थी	VM	<fs af='था,v,f,sg,any,,था,WA' drel='ccof:परन्तु' name='थी2' chunkId='VGF2' chunkType='head:VGF2' stype='declarative' voicetype='active' posn='120'>
13	।	SYM	<fs af='।,punc,,,,,,' drel='rsym:परन्तु' name='।' chunkId='BLK' chunkType='head:BLK' posn='130'>
</Sentence>

<Sentence id='2'>
1	आकाश	NN	<fs af='आकाश,n,m,sg,3,d,0,0' drel='k1:नहाया' name='आकाश' chunkId='NP' chunkType='head:NP' posn='10'>
2	धूल	NN	<fs af='धूल,n,f,sg,3,o,0_से,0' drel='k3:नहाया' vpos='vib_2' name='धूल' chunkId='NP2' chunkType='head:NP2' posn='20'>
3	से	PSP	<fs af='से,psp,,,,,,' drel='lwg__psp:धूल' name='से' chunkType='child:NP2' posn='30'>
4	नहाया	VM	<fs af='नहा,v,m,sg,any,,या_हो+या_था,yA' vpos='tam_2_3' name='नहाया' chunkId='VGF' chunkType='head:VGF' stype='declarative' voicetype='active' posn='40'>
5	हुआ	VAUX	<fs af='हो,v,m,sg,any,,या,yA' drel='lwg__vaux:नहाया' name='हुआ' chunkType='child:VGF' posn='50'>
6	था	VAUX	<fs af='था,v,m,sg,any,,था,WA' drel='lwg__vaux_cont:हुआ' name='था' chunkType='child:VGF' posn='60'>
7	।	SYM	<fs af='।,punc,,,,,,' drel='rsym:नहाया' name='।' chunkId='BLK' chunkType='head:BLK' posn='70'>
</Sentence>

<Sentence id='3'>
1	गाँव	NN	<fs af='गाँव,n,m,sg,3,o,0_में,0' drel='k7p:था' vpos='vib_2' name='गाँव' chunkId='NP' chunkType='head:NP' posn='10'>
2	में	PSP	<fs af='में,psp,,,,,,' drel='lwg__psp:गाँव' name='में' chunkType='child:NP' posn='20'>
3	शादी	NN	<fs af='शादी,n,f,sg,3,o,0_का,0' drel='r6:सीजन' vpos='vib_2' name='शादी' chunkId='NP2' chunkType='head:NP2' posn='30'>
4	का	PSP	<fs af='का,psp,m,sg,,d,,' drel='lwg__psp:शादी' name='का' chunkType='child:NP2' posn='40'>
5	सीजन	NN	<fs af='सीजन,n,m,sg,3,d,0,0' drel='k1:था' name='सीजन' chunkId='NP3' chunkType='head:NP3' posn='50'>
6	ज़ोरों	NN	<fs af='ज़ोर,n,m,pl,3,o,0_पर,0' drel='adv:था' vpos='vib_2' name='ज़ोरों' chunkId='NP4' chunkType='head:NP4' posn='60'>
7	पर	PSP	<fs af='पर,psp,,,,,,' drel='lwg__psp:ज़ोरों' name='पर' chunkType='child:NP4' posn='70'>
8	था	VM	<fs af='था,v,m,sg,any,,था,WA' name='था' chunkId='VGF' chunkType='head:VGF' stype='declarative' voicetype='active' posn='80'>
9	।	SYM	<fs af='।,punc,,,,,,' drel='rsym:था' name='।' chunkId='BLK' chunkType='head:BLK' posn='90'>
</Sentence>

<Sentence id='4'>
1	सड़क	NN	<fs af='सडक,n,f,sg,3,d,0,0' drel='ccof:NULL' name='सड़क' chunkId='NP' chunkType='head:NP' posn='10'>
2	पगडण्डी	NN	<fs af='पगडंडी,n,f,sg,3,d,0,0' drel='ccof:NULL' name='पगडण्डी' chunkId='NP2' chunkType='head:NP2' posn='20'>
3	NULL	CC	<fs af='NULL,avy,,,,,,' drel='k1:बन' name='NULL' chunkId='NULL__CCP' chunkType='head:NULL__CCP' mtype='gap' troot='और'>
4	सभी	QF	<fs af='सभी,avy,,,,,,' drel='nmod__adj:रास्ते' name='सभी' chunkType='child:NP3' posn='30'>
5	रास्ते	NN	<fs af='रास्ता,n,m,pl,3,d,0,0' drel='ccof:NULL' name='रास्ते' chunkId='NP3' chunkType='head:NP3' posn='40'>
6	मुसाफिरों	NN	<fs af='मुसाफिर,n,m,pl,3,o,0_का,0' drel='r6:आवाजाही' vpos='vib_2' name='मुसाफिरों' chunkId='NP4' chunkType='head:NP4' posn='50'>
7	की	PSP	<fs af='का,psp,f,sg,,o,,' drel='lwg__psp:मुसाफिरों' name='की' chunkType='child:NP4' posn='60'>
8	आवाजाही	NN	<fs af='आवाजाही,n,f,sg,3,o,0_से,0' drel='rh:बन' vpos='vib_2' name='आवाजाही' chunkId='NP5' chunkType='head:NP5' posn='70'>
9	से	PSP	<fs af='से,psp,,,,,,' drel='lwg__psp:आवाजाही' name='से' chunkType='child:NP5' posn='80'>
10	शादी	NN	<fs af='शादी,n,f,sg,3,o,0_का,0' drel='r6:जश्न' vpos='vib_2' name='शादी' chunkId='NP6' chunkType='head:NP6' posn='90'>
11	के	PSP	<fs af='का,psp,m,sg,,o,,' drel='lwg__psp:शादी' name='के' chunkType='child:NP6' posn='100'>
12	जश्न	NN	<fs af='जश्न,n,m,sg,3,o,0_का,0' drel='r6:साक्षी' vpos='vib_2' name='जश्न' chunkId='NP7' chunkType='head:NP7' posn='110'>
13	का	PSP	<fs af='का,psp,m,sg,,d,,' drel='lwg__psp:जश्न' name='का' chunkType='child:NP7' posn='120'>
14	मूक	JJ	<fs af='मूक,adj,any,any,,d,,' drel='nmod__adj:साक्षी' name='मूक' chunkType='child:NP8' posn='130'>
15	साक्षी	NN	<fs af='साक्षी,n,m,sg,3,d,0,0' drel='k1s:बन' name='साक्षी' chunkId='NP8' chunkType='head:NP8' posn='140'>
16	बन	VM	<fs af='बन,v,m,pl,any,,0_रह+या_था,0' vpos='tam_2_3' name='बन' chunkId='VGF' chunkType='head:VGF' stype='declarative' voicetype='active' posn='150'>
17	रहे	VAUX	<fs af='रह,v,m,pl,any,,या,yA' drel='lwg__vaux:बन' name='रहे' chunkType='child:VGF' posn='160'>
18	थे	VAUX	<fs af='था,v,m,pl,any,,था,WA' drel='lwg__vaux_cont:रहे' name='थे' chunkType='child:VGF' posn='170'>
19	।	SYM	<fs af='।,punc,,,,,,' drel='rsym:बन' name='।' chunkId='BLK' chunkType='head:BLK' posn='180'>
</Sentence>

<Sentence id='5'>
1	नाच	NNC	<fs af='नाच,n,m,sg,3,d,0,0' drel='pof__cn:मण्डली' name='नाच' chunkType='child:NP' posn='10'>
2	मण्डली	NN	<fs af='मंडली,n,f,sg,3,o,0_वाला,0' drel='nmod:इक्के' vpos='vib_3' name='मण्डली' chunkId='NP' chunkType='head:NP' posn='20'>
3	वाले	PSP	<fs af='वाला,psp,m,pl,,o,,' drel='lwg__psp:मण्डली' name='वाले' chunkType='child:NP' posn='30'>
4	इक्के	NN	<fs af='इक्का,n,m,sg,3,o,0_पर,0' drel='k7:बजाते' vpos='vib_2' name='इक्के' chunkId='NP2' chunkType='head:NP2' posn='40'>
5	पर	PSP	<fs af='पर,psp,,,,,,' drel='lwg__psp:इक्के' name='पर' chunkType='child:NP2' posn='50'>
6	लाउडस्पीकर	NN	<fs af='लाउडस्पीकर,n,m,sg,3,d,0,0' drel='k2:बजाते' name='लाउडस्पीकर' chunkId='NP3' chunkType='head:NP3' posn='60'>
7	बजाते	VM	<fs af='बजा,v,m,pl,any,,ता,wA' drel='ccof:NULL' name='बजाते' chunkId='VGNF' chunkType='head:VGNF' posn='70'>
8	,	SYM	<fs af='COMMA,punc,,,,,,' drel='rsym:बजाते' name=',' chunkType='child:VGNF' posn='80'>
9	नाटक	NN	<fs af='नाटक,n,m,sg,3,o,0_का,0' drel='r6:डायलॉग' vpos='vib_2' name='नाटक' chunkId='NP4' chunkType='head:NP4' posn='90'>
10	के	PSP	<fs af='का,psp,m,pl,,d,,' drel='lwg__psp:नाटक' name='के' chunkType='child:NP4' posn='100'>
11	डायलॉग	NN	<fs af='डायलॉग,n,m,pl,3,d,0,0' drel='k2:बोलते' name='डायलॉग' chunkId='NP5' chunkType='head:NP5' posn='110'>
12	बोलते	VM	<fs af='बोल,v,m,pl,any,,ता,wA' drel='ccof:NULL' name='बोलते' chunkId='VGNF2' chunkType='head:VGNF2' posn='120'>
13	,	SYM	<fs af='COMMA,punc,,,,,,' drel='rsym:बोलते' name=',2' chunkType='child:VGNF2' posn='130'>
14	NULL	CC	<fs af='NULL,avy,,,,,,' drel='vmod:भागे' name='NULL' chunkId='NULL__CCP' chunkType='head:NULL__CCP' mtype='gap' troot='और'>
15	शादी	NN	<fs af='शादी,n,f,sg,3,o,0_का,0' drel='r6:गीत' vpos='vib_2' name='शादी' chunkId='NP6' chunkType='head:NP6' posn='140'>
16	के	PSP	<fs af='का,psp,m,pl,,d,,' drel='lwg__psp:शादी' name='के2' chunkType='child:NP6' posn='150'>
17	पारम्परिक	JJ	<fs af='पारंपरिक,adj,any,any,,d,,' drel='nmod__adj:गीत' name='पारम्परिक' chunkType='child:NP7' posn='160'>
18	गीत	NN	<fs af='गीत,n,m,pl,3,d,0,0' drel='k2:गाते' name='गीत' chunkId='NP7' chunkType='head:NP7' posn='170'>
19	गाते	VM	<fs af='गा,v,m,pl,any,,ता,wA' drel='ccof:NULL' name='गाते' chunkId='VGNF3' chunkType='head:VGNF3' posn='180'>
20	अपने	PRP	<fs af='अपना,pn,m,any,any,o,0,0' drel='r6:गन्तव्य' name='अपने' chunkId='NP8' chunkType='head:NP8' posn='190'>
21	गन्तव्य	NN	<fs af='गंतव्य,n,m,sg,3,o,0_का_ओर,0' drel='rd:भागे' vpos='vib_2_3' name='गन्तव्य' chunkId='NP9' chunkType='head:NP9' posn='200'>
22	की	PSP	<fs af='का,psp,f,sg,,d,,' drel='lwg__psp:गन्तव्य' name='की' chunkType='child:NP9' posn='210'>
23	ओर	NST	<fs af='ओर,nst,f,sg,3,d,,' drel='lwg__psp:गन्तव्य' name='ओर' chunkType='child:NP9' posn='220'>
24	भागे	VM	<fs af='भाग,v,m,pl,any,,या_जा_रह+या_था,yA' vpos='tam_2_3_4' name='भागे' chunkId='VGF' chunkType='head:VGF' stype='declarative' voicetype='active' posn='230'>
25	जा	VAUX	<fs af='जा,v,any,any,any,,0,0' drel='lwg__vaux:भागे' name='जा' chunkType='child:VGF' posn='240'>
26	रहे	VAUX	<fs af='रह,v,m,pl,any,,या,yA' drel='lwg__vaux_cont:जा' name='रहे' chunkType='child:VGF' posn='250'>
27	थे	VAUX	<fs af='था,v,m,pl,any,,था,WA' drel='lwg__vaux_cont:रहे' name='थे' chunkType='child:VGF' posn='260'>
28	।	SYM	<fs af='।,punc,,,,,,' drel='rsym:भागे' name='।' chunkId='BLK' chunkType='head:BLK' posn='270'>
</Sentence>

<Sentence id='6'>
1	झुण्ड	NN	<fs af='झुंड,n,m,sg,3,d,0,0' drel='nmod__adj:झुण्ड2' name='झुण्ड' chunkType='child:NP' posn='10'>
2	के	RP	<fs af='के,avy,,,,,,' drel='lwg__rp:झुण्ड' name='के' chunkType='child:NP' posn='20'>
3	झुण्ड	NN	<fs af='झुंड,n,m,sg,3,d,0,0' drel='nmod:साइकिल' name='झुण्ड2' chunkId='NP' chunkType='head:NP' posn='30'>
4	साइकिल	NN	<fs af='साइकिल,n,f,sg,3,o,0_वाला,0' drel='ccof:और' vpos='vib_2' name='साइकिल' chunkId='NP2' chunkType='head:NP2' posn='40'>
5	वाले	PSP	<fs af='वाला,psp,m,pl,,d,,' drel='lwg__psp:साइकिल' name='वाले' chunkType='child:NP2' posn='50'>
6	और	CC	<fs af='और,avy,,,,,,' drel='k1:थे' name='और' chunkId='CCP' chunkType='head:CCP' posn='60'>
7	पैदल	NN	<fs af='पैदल,n,m,pl,3,d,0,0' drel='ccof:और' name='पैदल' chunkId='NP3' chunkType='head:NP3' posn='70'>
8	भी	RP	<fs af='भी,avy,,,,,,' drel='lwg__rp:पैदल' name='भी' chunkType='child:NP3' posn='80'>
9	कम	QF	<fs af='कम,avy,,,,,,' drel='k1s:थे' name='कम' chunkId='JJP' chunkType='head:JJP' posn='90'>
10	ना	NEG	<fs af='ना,avy,,,,,,' drel='lwg__neg:थे' name='ना' chunkType='child:VGF' posn='100'>
11	थे	VM	<fs af='था,v,m,pl,any,,था,WA' name='थे' chunkId='VGF' chunkType='head:VGF' stype='declarative' voicetype='active' posn='110'>
12	।	SYM	<fs af='।,punc,,,,,,' drel='rsym:थे' name='।' chunkId='BLK' chunkType='head:BLK' posn='270'>
</Sentence>

<Sentence id='8'>
1	कुछ	QF	<fs af='कुछ,avy,,,,,,' drel='nmod__adj:देर' name='कुछ' chunkType='child:NP' posn='10'>
2	ही	RP	<fs af='ही,avy,,,,,,' drel='lwg__rp:कुछ' name='ही' chunkType='child:NP' posn='20'>
3	देर	NN	<fs af='देर,n,f,sg,3,o,0_में,0' drel='k7t:ढक' vpos='vib_4' name='देर' chunkId='NP' chunkType='head:NP' posn='30'>
4	में	PSP	<fs af='में,psp,,,,,,' drel='lwg__psp:देर' name='में' chunkType='child:NP' posn='40'>
5	सूरज	NN	<fs af='सूरज,n,m,sg,3,d,0,0' drel='k1:ढक' name='सूरज' chunkId='NP2' chunkType='head:NP2' posn='50'>
6	लाल	JJ	<fs af='लाल,adj,any,any,,o,,' drel='nmod__adj:आवरण' name='लाल' chunkType='child:NP3' posn='60'>
7	आवरण	NN	<fs af='आवरण,n,m,sg,3,o,0_में,0' drel='k7:ढक' vpos='vib_3' name='आवरण' chunkId='NP3' chunkType='head:NP3' posn='70'>
8	में	PSP	<fs af='में,psp,,,,,,' drel='lwg__psp:आवरण' name='में2' chunkType='child:NP3' posn='80'>
9	ढक	VM	<fs af='ढक,v,any,sg,any,,0_जा+या1,0' vpos='tam_2' name='ढक' chunkId='VGF' chunkType='head:VGF' stype='declarative' voicetype='active' posn='90'>
10	गया	VAUX	<fs af='जा,v,m,sg,any,,या1,yA1' drel='lwg__vaux:ढक' name='गया' chunkType='child:VGF' posn='100'>
11	।	SYM	<fs af='।,punc,,,,,,' drel='rsym:ढक' name='।' chunkId='BLK' chunkType='head:BLK' posn='110'>
</Sentence>

<Sentence id='9'>
1	रजोदेवी	NNP	<fs af='रजोदेवी,n,f,sg,3,d,0,0' drel='k1:खोई' name='रजोदेवी' chunkId='NP' chunkType='head:NP' posn='10'>
2	रतन	NNP	<fs af='रतन,n,m,sg,3,o,0_का,0' drel='r6:इन्तजार' vpos='vib_2' name='रतन' chunkId='NP2' chunkType='head:NP2' posn='20'>
3	के	PSP	<fs af='का,psp,m,sg,,o,,' drel='lwg__psp:रतन' name='के' chunkType='child:NP2' posn='30'>
4	इन्तजार	NN	<fs af='इंतजार,n,m,sg,3,o,0_में,0' drel='k7:खोई' vpos='vib_2' name='इन्तजार' chunkId='NP3' chunkType='head:NP3' posn='40'>
5	में	PSP	<fs af='में,psp,,,,,,' drel='lwg__psp:इन्तजार' name='में' chunkType='child:NP3' posn='50'>
6	खोई	VM	<fs af='खो,v,f,sg,3,,या_हो+या_था,yA' drel='ccof:NULL' vpos='tam_2_3' name='खोई' chunkId='VGF' chunkType='head:VGF' stype='declarative' voicetype='active' posn='60'>
7	हुई	VAUX	<fs af='हो,v,f,sg,3,,या,yA' drel='lwg__vaux:खोई' name='हुई' chunkType='child:VGF' posn='70'>
8	थी	VAUX	<fs af='था,v,f,sg,3,,था,WA' drel='lwg__vaux_cont:हुई' name='थी' chunkType='child:VGF' posn='80'>
9	,	SYM	<fs af='COMMA,punc,,,,,,' drel='rsym:खोई' name=',' chunkType='child:VGF' posn='90'>
10	NULL	CC	<fs af='NULL,avy,,,,,,' name='NULL' chunkId='NULL__CCP' chunkType='head:NULL__CCP' mtype='gap' troot='और'>
11	बेटी	NN	<fs af='बेटा,n,f,sg,3,o,0_का,0' drel='r6:डोली' vpos='vib_2' name='बेटी' chunkId='NP4' chunkType='head:NP4' posn='100'>
12	की	PSP	<fs af='का,psp,f,sg,,o,,' drel='lwg__psp:बेटी' name='की' chunkType='child:NP4' posn='110'>
13	डोली	NN	<fs af='डोली,n,f,sg,3,o,0_का,0' drel='r6:चिन्ता' vpos='vib_2' name='डोली' chunkId='NP5' chunkType='head:NP5' posn='120'>
14	की	PSP	<fs af='का,psp,f,sg,,d,,' drel='lwg__psp:डोली' name='की2' chunkType='child:NP5' posn='130'>
15	चिन्ता	NN	<fs af='चिन्ता,n,f,sg,3,d,0,0' drel='k1:खाये' name='चिन्ता' chunkId='NP6' chunkType='head:NP6' posn='140'>
16	जो	RP	<fs af='जो,avy,,,,,,' drel='lwg__rp:चिन्ता' name='जो' chunkType='child:NP6' posn='150'>
17	खाये	VM	<fs af='खा,v,f,sg,3,,या_जा_रह+या_था,yA' drel='ccof:NULL' vpos='tam_2_3_4' name='खाये' chunkId='VGF2' chunkType='head:VGF2' stype='declarative' voicetype='active' posn='160'>
18	जा	VAUX	<fs af='जा,v,any,any,any,,0,0' drel='lwg__vaux:खाये' name='जा' chunkType='child:VGF2' posn='170'>
19	रही	VAUX	<fs af='रह,v,f,sg,1,,या,yA' drel='lwg__vaux_cont:जा' name='रही' chunkType='child:VGF2' posn='180'>
20	थी	VAUX	<fs af='था,v,f,sg,3,,था,WA' drel='lwg__vaux_cont:रही' name='थी2' chunkType='child:VGF2' posn='190'>
21	।	SYM	<fs af='।,punc,,,,,,' drel='rsym:NULL' name='।' chunkId='BLK' chunkType='head:BLK' posn='200'>
</Sentence>

<Sentence id='11'>
