<Sentence id='1'>
1	cErItebala	NNC	<fs af='cErItebala,adj,any,any,,d,,' drel='pof__cn:aspawAla' name='cErItebala' chunkType='child:NP' posn='300'>
2	aspawAla	NN	<fs af='aspawAla,n,m,sg,3,d,0,0' drel='k2:banAne' name='aspawAla' chunkId='NP' chunkType='head:NP' posn='20'>
3	banAne	VM	<fs af='banA,v,any,sg,any,o,nA_kA,nA' drel='r6:nAma' vpos='tam_2' name='banAne' chunkId='VGNN' chunkType='head:VGNN' posn='30'>
4	ke	PSP	<fs af='kA,psp,m,sg,,o,,' drel='lwg__psp:banAne' name='ke' chunkType='child:VGNN' posn='40'>
5	nAma	NN	<fs af='nAma,n,m,sg,3,o,0_para,0' drel='k7:lI' vpos='vib_2' name='nAma' chunkId='NP2' chunkType='head:NP2' posn='50'>
6	para	PSP	<fs af='para,psp,,,,,,' drel='lwg__psp:nAma' name='para' chunkType='child:NP2' posn='60'>
7	70	QC	<fs af='70,num,any,any,,any,,' drel='nmod__adj:logoM' name='70' chunkType='child:NP3' posn='70'>
8	logoM	NN	<fs af='loga,n,m,pl,3,o,0_ne,0' drel='k1:lI' vpos='vib_3' name='logoM' chunkId='NP3' chunkType='head:NP3' posn='80'>
9	ne	PSP	<fs af='ne,psp,,,,,,' drel='lwg__psp:logoM' name='ne' chunkType='child:NP3' posn='90'>
10	sarakAra	NN	<fs af='sarakAra,n,f,sg,3,o,0_se,0' drel='k5:lI' vpos='vib_2' name='sarakAra' chunkId='NP4' chunkType='head:NP4' posn='100'>
11	se	PSP	<fs af='se,psp,,,,,,' drel='lwg__psp:sarakAra' name='se' chunkType='child:NP4' posn='110'>
12	BUmi	NN	<fs af='BUmi,n,f,sg,3,d,0,0' drel='k2:lI' name='BUmi' chunkId='NP5' chunkType='head:NP5' posn='120'>
13	lI	VM	<fs af='le,v,f,sg,3,,yA_hE,yA' vpos='tam_2' name='lI' chunkId='VGF' chunkType='head:VGF' stype='declarative' voicetype='active' posn='130'>
14	hE	VAUX	<fs af='hE,v,any,sg,3,,hE,hE' drel='lwg__vaux:lI' name='hE' chunkType='child:VGF' posn='140'>
15	.	SYM	<fs af='।,punc,,,,,,' drel='rsym:lI' name='.' chunkId='BLK' chunkType='head:BLK' posn='150'>
</Sentence>

<Sentence id='2'>
1	magara	CC	<fs af='magara,avy,,,,,,' name='magara' chunkId='CCP' chunkType='head:CCP' posn='10'>
2	waya	JJ	<fs af='waya,adj,any,any,,o,,' drel='nmod__adj:Sarwo' name='waya' chunkType='child:NP' posn='20'>
3	Sarwo	NN	<fs af='Sarwa,n,f,pl,3,o,0_ke_anusAra,0' drel='k7a:kara' vpos='vib_3_4' name='Sarwo' chunkId='NP' chunkType='head:NP' posn='30'>
4	ke	PSP	<fs af='ke,psp,,,,,,' drel='lwg__psp:Sarwo' name='ke' chunkType='child:NP' posn='40'>
5	anusAra	PSP	<fs af='anusAra,psp,,,,,,' drel='lwg__psp:Sarwo' name='anusAra' chunkType='child:NP' posn='50'>
6	unhoMne	PRP	<fs af='vaha,pn,any,pl,3,o,ne,ne' drel='k1:kara' name='unhoMne' chunkId='NP2' chunkType='head:NP2' posn='60'>
7	garIba	JJ	<fs af='garIba,adj,any,any,,o,,' drel='nmod__adj:marIjZoM' name='garIba' chunkType='child:NP3' posn='70'>
8	marIjZoM	NN	<fs af='marIja,n,m,pl,3,o,0_kA,0' drel='r6-k2:ilAja' vpos='vib_3' name='marIjZoM' chunkId='NP3' chunkType='head:NP3' posn='80'>
9	kA	PSP	<fs af='kA,psp,m,sg,,d,,' drel='lwg__psp:marIjZoM' name='kA' chunkType='child:NP3' posn='90'>
10	ilAja	NN	<fs af='ilAja,n,m,sg,3,d,0,0' drel='pof:karane' name='ilAja' chunkId='NP4' chunkType='head:NP4' posn='100'>
11	karane	VM	<fs af='kara,v,any,any,any,o,nA_se,nA' drel='k2:kara' vpos='tam_2' name='karane' chunkId='VGNN' chunkType='head:VGNN' posn='110'>
12	se	PSP	<fs af='se,psp,,,,,,' drel='lwg__psp:karane' name='se' chunkType='child:VGNN' posn='120'>
13	inkAra	NN	<fs af='inkAra,n,m,sg,3,d,0,0' drel='pof:kara' name='inkAra' chunkId='NP5' chunkType='head:NP5' posn='130'>
14	kara	VM	<fs af='kara,v,any,sg,any,,0_xe+yA,0' drel='ccof:magara' vpos='tam_2' name='kara' chunkId='VGF' chunkType='head:VGF' stype='declarative' voicetype='active' posn='140'>
15	xiyA	VAUX	<fs af='xe,v,m,sg,any,,yA,yA' drel='lwg__vaux:kara' name='xiyA' chunkType='child:VGF' posn='150'>
16	.	SYM	<fs af='।,punc,,,,,,' drel='rsym:magara' name='.' chunkId='BLK' chunkType='head:BLK' posn='160'>
</Sentence>

<Sentence id='4'>
1	xillI	NNPC	<fs af='xillI,n,f,sg,3,d,0,0' drel='pof__cn:hAIkorta' name='xillI' chunkType='child:NP' posn='10'>
2	hAIkorta	NNP	<fs af='hAIkorta,n,m,sg,3,o,0_ne,0' drel='k1:xiyA' vpos='vib_3' name='hAIkorta' chunkId='NP' chunkType='head:NP' posn='20'>
3	ne	PSP	<fs af='ne,psp,,,,,,' drel='lwg__psp:hAIkorta' name='ne' chunkType='child:NP' posn='30'>
4	ise	PRP	<fs af='yaha,pn,any,sg,3,o,ko,ko' drel='k2:lewe' name='ise' chunkId='NP2' chunkType='head:NP2' posn='40'>
5	gaMBIrawA	NN	<fs af='gaMBIrawA,n,f,sg,3,o,0_se,0' drel='vmod:lewe' vpos='vib_2' name='gaMBIrawA' chunkId='NP3' chunkType='head:NP3' posn='50'>
6	se	PSP	<fs af='se,psp,,,,,,' drel='lwg__psp:gaMBIrawA' name='se' chunkType='child:NP3' posn='60'>
