<Sentence id='1'>
1	दीवाली	NNP	<fs af='दीवाली,n,f,sg,3,o,0_का,0' drel='r6:दिन' vpos='vib_2' name='दीवाली' chunkId='NP' chunkType='head:NP' posn='10'>
2	के	PSP	<fs af='का,psp,m,sg,,o,,' drel='lwg__psp:दीवाली' name='के' chunkType='child:NP' posn='20'>
3	दिन	NN	<fs af='दिन,n,m,sg,3,o,0,0' drel='k7t:खेलें' name='दिन' chunkId='NP2' chunkType='head:NP2' posn='30'>
4	जुआ	NN	<fs af='जुआ,n,m,sg,3,d,0,0' drel='k2:खेलें' name='जुआ' chunkId='NP3' chunkType='head:NP3' posn='40'>
5	खेलें	VM	<fs af='खेल,v,any,sg,any,,एं,eM' drel='ccof:मगर' name='खेलें' chunkId='VGF' chunkType='head:VGF' stype='declarative' voicetype='active' posn='50'>
6	मगर	CC	<fs af='मगर,avy,,,,,,' name='मगर' chunkId='CCP' chunkType='head:CCP' posn='60'>
7	घर	NN	<fs af='घर,n,m,sg,3,o,0_में,0' drel='ccof:या' vpos='vib_2' name='घर' chunkId='NP4' chunkType='head:NP4' posn='70'>
8	में	PSP	<fs af='में,psp,,,,,,' drel='lwg__psp:घर' name='में' chunkType='child:NP4' posn='80'>
9	या	CC	<fs af='या,avy,,,,,,' drel='k7p:NULL' name='या' chunkId='CCP2' chunkType='head:CCP2' posn='90'>
10	होटल	NN	<fs af='होटल,n,m,sg,3,o,0_में,0' drel='ccof:या' vpos='vib_2' name='होटल' chunkId='NP5' chunkType='head:NP5' posn='100'>
11	में	PSP	<fs af='में,psp,,,,,,' drel='lwg__psp:होटल' name='में2' chunkType='child:NP5' posn='110'>
12	NULL	VM	<fs af='null,unk,,,,,,' drel='ccof:मगर' name='NULL' chunkId='NULL__VGF' chunkType='head:NULL__VGF' mtype='gap' troot='खेल'>
13	.	SYM	<fs af='.,punc,,,,,,' drel='rsym:मगर' name='.' chunkId='BLK' chunkType='head:BLK' posn='120'>
</Sentence>

<Sentence id='2'>
1	यह	PRP	<fs af='यह,pn,any,sg,3,d,0,0' drel='k1:है' name='यह' chunkId='NP' chunkType='head:NP' posn='10'>
2	कानूनी	JJ	<fs af='कानूनी,adj,any,any,,d,,' drel='nmod__adj:अपराध' name='कानूनी' chunkType='child:NP2' posn='20'>
3	अपराध	NN	<fs af='अपराध,n,m,sg,3,d,0,0' drel='k1s:है' name='अपराध' chunkId='NP2' chunkType='head:NP2' posn='30'>
4	नहीं	NEG	<fs af='नहीं,avy,,,,,,' drel='lwg__neg:है' name='नहीं' chunkType='child:VGF' posn='40'>
5	है	VM	<fs af='है,v,any,sg,3,,है,hE' drel='ccof:लेकिन' name='है' chunkId='VGF' chunkType='head:VGF' stype='declarative' voicetype='active' posn='50'>
6	,	SYM	<fs af='COMMA,punc,,,,,,' drel='rsym:है' name=',' chunkType='child:VGF' posn='60'>
7	लेकिन	CC	<fs af='लेकिन,avy,,,,,,' name='लेकिन' chunkId='CCP' chunkType='head:CCP' posn='70'>
8	गलती	NN	<fs af='गलती,n,f,sg,3,o,0_से,0' drel='adv:खेला' vpos='vib_2' name='गलती' chunkId='NP3' chunkType='head:NP3' posn='80'>
9	से	PSP	<fs af='से,psp,,,,,,' drel='lwg__psp:गलती' name='से' chunkType='child:NP3' posn='90'>
10	कहीं	PRP	<fs af='कहीं,pn,,,,d,0,0' drel='nmod:स्थल' name='कहीं' chunkId='NP4' chunkType='head:NP4' posn='100'>
11	सार्वजनिक	JJ	<fs af='सार्वजनिक,adj,any,any,,o,,' drel='nmod__adj:स्थल' name='सार्वजनिक' chunkType='child:NP5' posn='110'>
12	स्थल	NN	<fs af='स्थल,n,m,sg,3,o,0_पर,0' drel='k7p:खेला' vpos='vib_3' name='स्थल' chunkId='NP5' chunkType='head:NP5' posn='120'>
13	पर	PSP	<fs af='पर,psp,,,,,,' drel='lwg__psp:स्थल' name='पर' chunkType='child:NP5' posn='130'>
14	खेला	VM	<fs af='खेल,v,any,sg,3,,या,yA' drel='vmod:माना' name='खेला' chunkId='VGF2' chunkType='head:VGF2' stype='declarative' voicetype='active' posn='140'>
15	तो	CC	<fs af='तो,avy,,,,,,' drel='ccof:लेकिन' name='तो' chunkId='CCP2' chunkType='head:CCP2' posn='150'>
16	यह	PRP	<fs af='यह,pn,any,sg,3,d,0,0' drel='k1:माना' name='यह2' chunkId='NP6' chunkType='head:NP6' posn='160'>
17	अपराध	NN	<fs af='अपराध,n,m,sg,3,d,0,0' drel='k2:माना' name='अपराध2' chunkId='NP7' chunkType='head:NP7' posn='170'>
18	माना	VM	<fs af='मान,v,m,sg,3,,या_जा+गा,yA' drel='ccof:तो' vpos='tam_2' name='माना' chunkId='VGF3' chunkType='head:VGF3' stype='declarative' voicetype='active' posn='180'>
