<Sentence id='1'>			
1	((	NP	<fs   name='NP'  drel='k7p:VGNN'>
1.1	keMxra	NNP	<fs af='keMxra,n,m,sg,3,o,0,0' posn='10'  name='केंद्र'>
1.2	meM	PSP	<fs af='meM,psp,,,,,,' name='में'  posn='20'>
	))
2	((	NP	<fs   drel='k2:VGNN'  name='NP2'>
2.1	sawwA	NN	<fs af='sawwA,n,f,sg,3,d,0,0' name='सत्ता'  posn='30'>
	))
3	((	VGNN	<fs   drel='r6:NP3'  name='VGNN'>
3.1	saMBAlane	VM	<fs af='saMBAla,v,any,any,any,o,ne,ne' name='संभालने'  posn='40'>
3.2	ke	PSP	<fs af='kA,psp,m,pl,,d,,' name='के'  posn='50'>
	))
4	((	NP	<fs   drel='k7t:VGF'  name='NP3'>
4.1	pAMca	QC	<fs af='pAMca,num,any,any,,any,,' name='पांच'  posn='60'>
4.2	mahIne	NN	<fs af='mahInA,n,m,pl,3,d,0,0' posn='70'  name='महीने'>
4.3	bAxa	NST	<fs af='bAxa,nst,m,sg,3,d,,' posn='80'  name='बाद'>
	))
5	((	NP	<fs   name='NP4'  drel='r6:NP5'>
5.1	yUpIe	NNPC	<fs af='yUpIe,n,m,sg,3,d,0,0' posn='90'  name='यूपीए'>
5.2	sarakAra	NNP	<fs af='sarakAra,n,f,sg,3,o,0,0' name='सरकार'  posn='100'>
5.3	ke	PSP	<fs af='kA,psp,m,sg,,o,,' posn='110'  name='के2'>
	))
6	((	NP	<fs   drel='r6:NP7'  name='NP5'>
6.1	rARtrIya	NNPC	<fs af='rARtrIya,adj,any,any,,o,,' posn='280'  name='राष्ट्रीय'>
6.2	saMyukwa	NNPC	<fs af='saMyukwa,adj,any,any,,o,,' name='संयुक्त'  posn='280'>
6.3	sAJA	NNPC	<fs af='sAJA,n,m,sg,3,d,0,0' posn='140'  name='साझा'>
6.4	krAryakrama	NNP	<fs af='krAryakrama,n,m,sg,3,o,0,0' name='क्रार्यक्रम'  posn='150'>
	))
7	((	NP	<fs   name='NP6'  drel='rs:NP5'>
7.1	(	SYM	<fs af='(,punc,,,,,,' name='('  posn='160'>
7.2	enasIemapa	NNP	<fs af='enasIemapa,n,m,sg,3,o,0,0' posn='170'  name='एनसीएमप'>
7.3	)	SYM	<fs af='),punc,,,,,,' posn='180'  name=')'>
	))
8	((	FRAGP	<fs   name='FRAGP'  drel='fragof:NP5'>
8.1	ke	PSP	<fs af='kA,psp,m,sg,,o,,' posn='190'  name='के3'>
	))
9	((	NP	<fs   drel='r6:NP8'  name='NP7'>
9.1	kriyAnvayana	NN	<fs af='kriyAnvayana,n,m,sg,3,o,0,0' posn='200'  name='क्रियान्वयन'>
9.2	kI	PSP	<fs af='kA,psp,f,sg,,o,,' name='की'  posn='210'>
	))
10	((	NP	<fs   drel='rt:VGF'  name='NP8'>
10.1	samIkRA	NN	<fs af='samIkRA,n,f,sg,3,o,0,0' name='समीक्षा'  posn='220'>
10.2	ke	PSP	<fs af='ke,psp,,,,,,' name='के4'  posn='230'>
10.3	lie	PSP	<fs af='lie,psp,,,,,,' name='लिए'  posn='240'>
	))
11	((	NP	<fs   name='NP9'  drel='k7t:VGF'>
11.1	eka	NNPC	<fs af='eka,n,any,sg,3,d,0,0' name='एक'  posn='250'>
11.2	navaMbara	NNP	<fs af='navaMbara,n,m,sg,3,o,0,0' posn='260'  name='नवंबर'>
11.3	ko	PSP	<fs af='ko,psp,,,,,,' name='को'  posn='270'>
	))
12	((	NP	<fs   name='NP10'  drel='r6-k1:NP11'>
12.1	keMxrIya	JJ	<fs af='keMxrIya,adj,any,any,,o,,' name='केंद्रीय'  posn='280'>
12.2	maMwrimaMdala	NN	<fs af='maMwrimaMdala,n,m,sg,3,o,0,0' posn='290'  name='मंत्रिमंडल'>
12.3	kI	PSP	<fs af='kA,psp,f,sg,,d,,' name='की2'  posn='300'>
	))
13	((	NP	<fs   drel='pof:VGF'  name='NP11'>
13.1	bETaka	NN	<fs af='bETaka,n,f,sg,3,d,0,0' posn='310'  name='बैठक'>
	))
14	((	VGF	<fs   voicetype='active'  stype='declarative'  name='VGF'>
14.1	hogI	VM	<fs af='ho,v,f,sg,3,,gA,gA' posn='320'  name='होगी'>
	))
15	((	BLK	<fs   drel='rsym:VGF'  name='BLK'>
15.1	.	SYM	<fs af='.,punc,,,,,,' posn='330'  name='.'>
	))
</Sentence>			
<Sentence id='2'>			
1	((	NP	<fs   drel='k1:VGF'  name='NP'>
1.1	praXAnamaMwrI	NNP	<fs af='praXAnamaMwrI,n,m,sg,3,d,0,0' name='प्रधानमंत्री'  posn='10'>
1.2	manamohana	NNPC	<fs af='manamohana,n,m,sg,3,d,0,0' name='मनमोहन'  posn='20'>
1.3	siMha	NNP	<fs af='siMha,n,any,sg,3,d,0,0' posn='30'  name='सिंह'>
	))
2	((	NP	<fs   name='NP2'  drel='k7t:VGF'>
2.1	pahalI	QO	<fs af='pahalA,num,f,sg,,d,,' posn='40'  name='पहली'>
2.2	bAra	NN	<fs af='bAra,n,f,sg,3,d,0,0' name='बार'  posn='50'>
	))
3	((	NP	<fs   name='NP3'  drel='r6:NP4'>
3.1	apane	PRP	<fs af='apanA,pn,m,any,any,o,0,0' name='अपने'  posn='60'>
	))
4	((	NP	<fs   name='NP4'  drel='r6:NP5'>
4.1	saBI	QF	<fs af='saBI,avy,,,,,,' name='सभी'  posn='70'>
4.2	maMwriyoM	NN	<fs af='maMwrI,n,m,pl,3,o,0,0' posn='80'  name='मंत्रियों'>
4.3	kI	PSP	<fs af='kA,psp,f,sg,,o,,' name='की'  posn='90'>
	))
5	((	NP	<fs   drel='k7:VGF'  name='NP5'>
5.1	bETaka	NN	<fs af='bETaka,n,f,sg,3,o,0,0' posn='100'  name='बैठक'>
5.2	meM	PSP	<fs af='meM,psp,,,,,,' name='में'  posn='110'>
	))
6	((	NP	<fs   drel='r6-k2:NP7'  name='NP6'>
