<Sentence id='1'>			
1	((	NP	<fs   name='NP'  comment='probsent'>
1.1	wUPAnoM	NN	<fs af='wUPAna,n,m,pl,3,o,0,0' name='तूफानों'  posn='10'>
1.2	ke	PSP	<fs af='ke,psp,,,,,,' name='के'  posn='20'>
1.3	bIca	NST	<fs af='bIca,nst,m,sg,3,d,,' name='बीच'  posn='30'>
	))
2	((	NP	<fs   name='NP2'  drel='r6:NP3'>
2.1	WIma	NNC	<fs af='WIma,n,f,sg,3,d,0,0' posn='40'  name='थीम'>
2.2	pArka	NN	<fs af='pArka,n,m,sg,3,o,0,0' name='पार्क'  posn='50'>
2.3	kI	PSP	<fs af='kA,psp,f,sg,,d,,' name='की'  posn='60'>
	))
3	((	NP	<fs   name='NP3'>
3.1	suMxara	JJ	<fs af='sunxara,adj,any,any,,d,,' posn='70'  name='सुंदर'>
3.2	xuniyA	NN	<fs af='xuniyA,n,f,sg,3,d,0,0' name='दुनिया'  posn='80'>
	))
4	((	NP	<fs   name='NP4'  drel='r6:NP5'>
4.1	nAsA	NNP	<fs af='nAsA,n,f,sg,3,o,0,0' posn='90'  name='नासा'>
4.2	kA	PSP	<fs af='kA,psp,m,sg,,d,,' name='का'  posn='100'>
	))
5	((	NP	<fs   name='NP5'>
5.1	kEnedI	NNPC	<fs af='kEnedI,n,m,sg,3,d,0,0' name='कैनेडी'  posn='110'>
5.2	spesa	NNPC	<fs af='spesa,n,m,sg,3,d,0,0' posn='120'  name='स्पेस'>
5.3	seMtara	NNP	<fs af='seMtaraH,n,m,sg,3,d,0,0' posn='130'  name='सेंटर'>
	))
6	((	BLK	<fs   name='BLK'  drel='rsym:NP5'>
6.1	-	SYM	<fs af='-,punc,,,,,,' posn='140'  name='-'>
	))
</Sentence>			
<Sentence id='2'>			
1	((	NP	<fs   drel='k5:VGF'  name='NP'>
1.1	oralEMdo	NNP	<fs af='oralEMdo,n,m,sg,3,o,0,0' posn='10'  name='ओरलैंडो'>
1.2	se	PSP	<fs af='se,psp,,,,,,' posn='20'  name='से'>
	))
2	((	NP	<fs   drel='r6:NP3'  name='NP2'>
2.1	mAwra	RP	<fs af='mAwra,avy,,,,,,' posn='30'  name='मात्र'>
2.2	70	QC	<fs af='70,num,any,any,,any,,' name='70'  posn='40'>
2.3	kilomItara	NN	<fs af='kilomItara,n,m,sg,3,o,0,0' name='किलोमीटर'  posn='50'>
2.4	kI	PSP	<fs af='kA,psp,f,sg,,o,,' name='की'  posn='60'>
	))
3	((	NP	<fs   drel='k7p:VGF'  name='NP3'>
3.1	xUrI	NN	<fs af='xUrI,n,f,sg,3,o,0,0' posn='70'  name='दूरी'>
3.2	para	PSP	<fs af='para,psp,,,,,,' name='पर'  posn='80'>
	))
4	((	JJP	<fs   drel='k1s:VGF'  name='JJP'>
4.1	sWiwa	JJ	<fs af='sWiwa,adj,any,any,,,,' name='स्थित'  posn='90'>
	))
5	((	VGF	<fs   stype='declarative'  voicetype='active'  name='VGF'>
5.1	hE	VM	<fs af='hE,v,any,sg,3,,hE,hE' posn='100'  name='है'>
5.2	,	SYM	<fs af='COMMA,punc,,,,,,' name=','  posn='110'>
	))
6	((	NP	<fs   name='NP4'  drel='r6:NP5'>
6.1	nAsA	NNP	<fs af='nAsA,n,f,sg,3,o,0,0' posn='120'  name='नासा'>
6.2	kA	PSP	<fs af='kA,psp,m,sg,,d,,' name='का'  posn='130'>
	))
7	((	NP	<fs   name='NP5'  drel='k1:VGF'>
7.1	viSva	JJC	<fs af='viSva,n,m,sg,3,d,0,0' name='विश्व'  posn='140'>
7.2	prasixXa	JJ	<fs af='prasixXa,adj,any,any,,d,,' posn='150'  name='प्रसिद्ध'>
7.3	kEnedI	NNPC	<fs af='kEnedI,n,m,sg,3,d,0,0' name='कैनेडी'  posn='160'>
7.4	spesa	NNPC	<fs af='spesa,n,m,sg,3,d,0,0' name='स्पेस'  posn='170'>
7.5	seMtara	NNP	<fs af='seMtara,n,m,sg,3,d,0,0' posn='180'  name='सेंटर'>
	))
8	((	BLK	<fs   name='BLK'  drel='rsym:VGF'>
8.1	.	SYM	<fs af='।,punc,,,,,,' name='।'  posn='190'>
	))
</Sentence>			
<Sentence id='3'>			
1	((	NP	<fs   name='NP'  drel='k1:VGF'>
1.1	Apa	PRP	<fs af='Apa,pn,any,sg,2h,d,0,0' name='आप'  posn='10'>
	))
2	((	NP	<fs   drel='pof:VGNF'  name='NP2'>
2.1	kuCa	QF	<fs af='kuCa,avy,,,,,,' name='कुछ'  posn='20'>
2.2	AvaSyaka	JJ	<fs af='AvaSyaka,adj,any,any,,d,,' posn='30'  name='आवश्यक'>
2.3	ijAjawa	NN	<fs af='ijAjawa,n,f,sg,3,d,0,0' name='इजाजत'  posn='40'>
	))
3	((	VGNF	<fs   drel='vmod:VGF'  name='VGNF'>
3.1	lekara	VM	<fs af='le,v,any,any,any,,kara,kara' name='लेकर'  posn='50'>
	))
4	((	NP	<fs   drel='r6:NP4'  name='NP3'>
