<Sentence id='1'>			
1	((	NP	<fs   drel='k7:VGNF'  name='NP'>
1.1	SrIlaMkA	NNP	<fs af='SrIlaMkA,n,m,sg,3,o,0,0' name='श्रीलंका'  posn='10'>
1.2	meM	PSP	<fs af='meM,psp,,,,,,' name='में'  posn='20'>
	))
2	((	NP	<fs   drel='k5:VGNF'  name='NP2'>
2.1	16	NNPC	<fs af='16,n,any,sg,3,d,0,0' name='१६'  posn='30'>
2.2	julAI	NNP	<fs af='julAI,n,f,sg,3,o,0,0' name='जुलाई'  posn='40'>
2.3	se	PSP	<fs af='se,psp,,,,,,' posn='50'  name='से'>
	))
3	((	NP	<fs   drel='pof:VGNF'  name='NP3'>
3.1	SurU	NN	<fs af='SurU,n,m,sg,3,d,0,0' name='शुरू'  posn='60'>
	))
4	((	VGNF	<fs   name='VGNF'  drel='nmod__k1inv:NP4'>
4.1	ho	VM	<fs af='ho,v,any,any,any,,0,0' posn='70'  name='हो'>
4.2	rahe	VAUX	<fs af='raha,v,m,sg,any,,yA,yA' posn='80'  name='रहे'>
	))
5	((	NP	<fs   drel='rt:VGF'  name='NP4'>
5.1	eSiyA	NNPC	<fs af='eSiyA,n,m,sg,3,d,0,0' posn='90'  name='एशिया'>
5.2	kapa	NNP	<fs af='kapa,n,m,sg,3,o,0,0' name='कप'  posn='100'>
5.3	ke	PSP	<fs af='ke,psp,,,,,,' posn='110'  name='के'>
5.4	lie	PSP	<fs af='lie,psp,,,,,,' posn='120'  name='लिए'>
	))
6	((	JJP	<fs   drel='nmod:NP5'  name='JJP'>
6.1	GoRiwa	JJ	<fs af='GoRiwa,adj,any,any,,o,,' name='घोषित'  posn='130'>
	))
7	((	NP	<fs   drel='k7:VGF'  name='NP5'>
7.1	14	QC	<fs af='14,num,any,any,,any,,' posn='140'  name='१४'>
7.2	saxasyIya	JJ	<fs af='saxasyIya,adj,any,any,,o,,' name='सदस्यीय'  posn='150'>
7.3	BArawIya	JJ	<fs af='BArawIya,adj,any,any,,o,,' name='भारतीय'  posn='160'>
7.4	kriketa	NNP	<fs af='kriketa,n,m,sg,3,d,0,0' name='क्रिकेट'  posn='170'>
7.5	tIma	NN	<fs af='tIma,n,f,sg,3,o,0,0' name='टीम'  posn='180'>
7.6	meM	PSP	<fs af='meM,psp,,,,,,' name='में2'  posn='190'>
	))
8	((	NP	<fs   drel='nmod:NP7'  name='NP6'>
8.1	weja	JJ	<fs af='weja,adj,any,any,,o,,' posn='200'  name='तेज'>
8.2	geMxabAja	NN	<fs af='gezxabAja,n,m,sg,3,o,0,0' name='गेंदबाज'  posn='210'>
	))
9	((	NP	<fs   drel='k4:VGF'  name='NP7'>
9.1	ajIwa	NNPC	<fs af='ajIwa,n,m,sg,3,d,0,0' name='अजीत'  posn='220'>
9.2	agarakara	NNP	<fs af='agarakara,n,m,sg,3,o,0,0' posn='230'  name='अगरकर'>
9.3	ko	PSP	<fs af='ko,psp,,,,,,' posn='240'  name='को'>
	))
10	((	NP	<fs   name='NP8'  drel='k2:VGF'>
10.1	jagaha	NN	<fs af='jagaha,n,f,sg,3,d,0,0' posn='250'  name='जगह'>
	))
11	((	VGF	<fs   name='VGF'  stype='declarative'  voicetype='active'>
11.1	nahIM	NEG	<fs af='nahIM,avy,,,,,,' name='नहीं'  posn='260'>
11.2	xI	VM	<fs af='xe,v,f,sg,any,,yA,yA' posn='270'  name='दी'>
11.3	gaI	VAUX	<fs af='jA,v,f,sg,any,,yA1,yA1' posn='280'  name='गई'>
11.4	hE	VAUX	<fs af='hE,v,any,sg,3,,hE,hE' name='है'  posn='290'>
	))
12	((	BLK	<fs   name='BLK'  drel='rsym:VGF'>
12.1	.	SYM	<fs af='।,punc,,,,,,' name='।'  posn='300'>
	))
</Sentence>			
<Sentence id='2'>			
1	((	RBP	<fs   drel='sent-adv:VGF'  name='RBP'>
1.1	vahIM	RB	<fs af='vahIM,adv,,,,,,' name='वहीं'  posn='10'>
	))
2	((	NP	<fs   name='NP'  drel='vmod:VGF'>
2.1	pAkiswAna	NNP	<fs af='pAkiswAna,n,m,sg,3,o,0,0' posn='20'  name='पाकिस्तान'>
2.2	ke	PSP	<fs af='ke,psp,,,,,,' name='के'  posn='30'>
2.3	KilAPa	PSP	<fs af='KilAPa,adj,,,,,,' posn='40'  name='खिलाफ'>
	))
3	((	NP	<fs   name='NP2'  drel='k7:VGNF'>
3.1	piCalI	JJ	<fs af='piCalA,adj,f,sg,,o,,' posn='50'  name='पिछली'>
3.2	vana	NNC	<fs af='vana,num,any,any,,any,,' name='वन'  posn='140'>
3.3	-	SYM	<fs af='-,punc,,,,,,' name='-'  posn='70'>
3.4	de	NNC	<fs af='de,n,m,sg,3,d,0,0' name='डे'  posn='80'>
3.5	sirIja	NN	<fs af='sirIja,n,f,sg,3,o,0,0' posn='90'  name='सिरीज'>
3.6	meM	PSP	<fs af='meM,psp,,,,,,' name='में'  posn='100'>
	))
4	((	NP	<fs   drel='k7:VGNF'  name='NP3'>
4.1	tIma	NN	<fs af='tIma,n,f,sg,3,o,0,0' name='टीम'  posn='110'>
4.2	se	PSP	<fs af='se,psp,,,,,,' name='से'  posn='120'>
4.3	bAhara	NST	<fs af='bAhara,nst,m,sg,3,d,,' posn='130'  name='बाहर'>
	))
5	((	VGNF	<fs   drel='nmod__k1inv:NP5'  name='VGNF'>
5.1	rahe	VM	<fs af='raha,v,any,sg,3h,,yA,yA' posn='140'  name='रहे'>
	))
6	((	NP	<fs   drel='nmod:NP5'  name='NP4'>
6.1	spinara	NN	<fs af='spinara,n,m,sg,3,o,0,0' posn='150'  name='स्पिनर'>
	))
7	((	NP	<fs   drel='ccof:CCP'  name='NP5'>
7.1	anila	NNPC	<fs af='anila,n,m,sg,3,d,0,0' posn='160'  name='अनिल'>
7.2	kuMbale	NNP	<fs af='kuMbale,n,m,sg,3,o,0,0' posn='170'  name='कुंबले'>
	))
